stringency_index,new_deaths,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,day,month,year,new_cases_classes
0.8038277511961724,0.2509933774834437,0.5190919475974041,0.6894778665918758,0.36507407407407405,0.591919563311367,0.26607996523250754,0.6499992045436467,0.4,0.7272727272727273,0.0,92.0
0.8038277511961724,0.23289183222958057,0.5277690008020804,0.6928200813350162,0.36507407407407405,0.5979862544899173,0.27272303967219214,0.6590833160984457,0.43333333333333335,0.7272727272727273,0.0,83.0
0.8038277511961724,0.2849889624724062,0.5329825243662347,0.6861356518487356,0.37566666666666665,0.5959640240970672,0.27272303967219214,0.6613583212689119,0.4666666666666667,0.7272727272727273,0.0,90.0
0.8038277511961724,0.2501103752759382,0.5416595775709111,0.6878067592203058,0.38096296296296295,0.5979862544899173,0.27494257155274104,0.6636333264393782,0.5,0.7272727272727273,0.0,97.0
0.8038277511961724,0.25938189845474613,0.5486109423231169,0.6761206936848502,0.3968148148148148,0.5898973329185169,0.27494257155274104,0.6590833160984457,0.5333333333333333,0.7272727272727273,0.0,96.0
0.8038277511961724,0.27549668874172184,0.5572879955277932,0.6844762305427009,0.4021111111111111,0.5959640240970672,0.27938163531383864,0.6681833367803109,0.5666666666666667,0.7272727272727273,0.0,93.0
0.8038277511961724,0.2503311258278146,0.560763677903896,0.6828051231711307,0.4074074074074074,0.5979862544899173,0.28160116719438755,0.6818174586760424,0.6,0.7272727272727273,0.0,92.0
0.8038277511961724,0.24966887417218542,0.5642272075444181,0.6828051231711307,0.4127037037037037,0.5979862544899173,0.28380517787297443,0.6886424741874413,0.6333333333333333,0.7272727272727273,0.0,86.0
0.7785372522214626,0.23267108167770417,0.567702889920521,0.6794629084279905,0.418,0.5979862544899173,0.28602470975352323,0.686367469016975,0.6666666666666666,0.7272727272727273,0.0,75.0
0.7785372522214626,0.23973509933774834,0.567702889920521,0.6777918010564203,0.4285555555555555,0.6000084848827671,0.29046377351462094,0.686367469016975,0.7,0.7272727272727273,0.0,83.0
0.7785372522214626,0.24944812362030905,0.5625015190919476,0.6711190576356753,0.4444444444444445,0.6000084848827671,0.29268330539516973,0.6818174586760424,0.7333333333333333,0.7272727272727273,0.0,86.0
0.7785372522214626,0.2520971302428256,0.5590258367158446,0.6794629084279905,0.4550370370370371,0.6121277257685891,0.29932637983485433,0.6886424741874413,0.7666666666666667,0.7272727272727273,0.0,86.0
0.7785372522214626,0.24061810154525384,0.5503487835111682,0.6761206936848502,0.47088888888888886,0.6161580450830104,0.3015459117154031,0.686367469016975,0.8,0.7272727272727273,0.0,85.0
0.7785372522214626,0.24834437086092714,0.545135259947014,0.6794629084279905,0.4867777777777777,0.6222247362615607,0.30820450735704974,0.6818174586760424,0.8333333333333334,0.7272727272727273,0.0,88.0
0.7785372522214626,0.22958057395143486,0.5433974187589625,0.6844762305427009,0.49733333333333324,0.6343439771473824,0.32150617743838084,0.6795424535055761,0.8666666666666667,0.7272727272727273,0.0,82.0
0.7785372522214626,0.171523178807947,0.5364582067423376,0.6894778665918758,0.5132222222222222,0.6404106683259327,0.32594524119947843,0.6818174586760424,0.9,0.7272727272727273,0.0,70.0
0.7785372522214626,0.26048565121412803,0.5347203655542861,0.6928200813350162,0.5185185185185186,0.6464632180332042,0.32816477308002734,0.6818174586760424,0.9333333333333333,0.7272727272727273,0.0,80.0
0.7785372522214626,0.2609271523178808,0.538196047930389,0.7028350394989016,0.5079259259259259,0.6545521396046046,0.32594524119947843,0.6818174586760424,0.9666666666666667,0.7272727272727273,0.0,86.0
0.6392344497607656,0.24194260485651214,0.5416595775709111,0.7145211050343571,0.48148148148148145,0.6626269197047261,0.31706711367728313,0.6772674483351098,0.3,0.0,0.0,81.0
0.6392344497607656,0.23620309050772625,0.5503487835111682,0.7345510213621278,0.47088888888888886,0.6646491500975762,0.31706711367728313,0.6318150723069824,0.3,0.09090909090909091,0.0,79.0
0.6392344497607656,0.20772626931567328,0.5555501543397418,0.7445659795260132,0.4391481481481481,0.6707158412761264,0.31042403923759854,0.6272650619660499,0.3,0.1818181818181818,0.0,75.0
0.6392344497607656,0.19955849889624724,0.5590258367158446,0.754592623755434,0.4127037037037037,0.6747461605905478,0.30376544359595203,0.6136309400703184,0.3,0.2727272727272727,0.0,74.0
0.6392344497607656,0.19536423841059603,0.5659650487324696,0.7646075819193194,0.38096296296296295,0.6828350821619482,0.29712236915626744,0.6068218336859856,0.3,0.36363636363636365,0.0,61.0
0.6392344497607656,0.21788079470198674,0.5729164134846754,0.7746225400832047,0.35448148148148145,0.6888876318692196,0.29046377351462094,0.602271823345053,0.3,0.4545454545454545,0.0,72.0
0.6392344497607656,0.21456953642384105,0.5781177843132488,0.78296639087552,0.3386296296296296,0.6929320926549198,0.29046377351462094,0.6045468285155193,0.3,0.5454545454545454,0.0,78.0
0.6392344497607656,0.21302428256070638,0.5833313078774032,0.7879797129902305,0.3386296296296296,0.6929320926549198,0.29490283727571864,0.6113559348998521,0.3,0.6363636363636364,0.0,70.0
0.6392344497607656,0.20463576158940397,0.5885326787059766,0.7879797129902305,0.3227407407407407,0.7010068727550415,0.29712236915626744,0.6636333264393782,0.3,0.7272727272727273,0.0,73.0
0.6392344497607656,0.20286975717439293,0.5920083610820794,0.7896508203618006,0.3386296296296296,0.69899878383347,0.3015459117154031,0.6659083316098445,0.3,0.8181818181818182,0.0,74.0
0.6392344497607656,0.1803532008830022,0.5972218846462338,0.7929813490394054,0.34918518518518515,0.69899878383347,0.30598497547650083,0.6795424535055761,0.3,0.9090909090909091,0.0,66.0
0.6392344497607656,0.15607064017660044,0.6006854142867558,0.7946524564109756,0.35977777777777775,0.69899878383347,0.31042403923759854,0.6886424741874413,0.3,0.9999999999999999,0.0,55.0
0.6392344497607656,0.16136865342163353,0.6024232554748072,0.7946524564109756,0.37566666666666665,0.69697655344062,0.3148475817967342,0.695451580571774,0.4,0.8181818181818182,0.0,63.0
0.6392344497607656,0.15033112582781455,0.6076367790389616,0.7979946711541158,0.3862222222222222,0.69697655344062,0.3192866455578319,0.7000015909127066,0.43333333333333335,0.8181818181818182,0.0,67.0
0.5126452494873546,0.1977924944812362,0.6145759910555865,0.8046674145748609,0.3968148148148148,0.7030291031478915,0.32372570931892963,0.7022765960831729,0.4666666666666667,0.8181818181818182,0.0,63.0
0.5126452494873546,0.18498896247240618,0.6215273558077923,0.8230379095965971,0.4021111111111111,0.713140255112142,0.32816477308002734,0.7045516012536392,0.5,0.8181818181818182,0.0,62.0
0.5126452494873546,0.22825607064017658,0.6249908854483143,0.8330528677604824,0.4021111111111111,0.7232372656051136,0.3303687837586142,0.7159107179789045,0.5333333333333333,0.8181818181818182,0.0,61.0
0.5126452494873546,0.1280353200883002,0.6319422502005201,0.8397256111812275,0.4021111111111111,0.7333342760980852,0.3348078475197118,0.7227198243632372,0.5666666666666667,0.8181818181818182,0.0,55.0
0.5126452494873546,0.12980132450331125,0.6371436210290935,0.8480811480390782,0.4074074074074074,0.7414231976694856,0.34146644316135843,0.7249948295337034,0.6,0.8181818181818182,0.0,46.0
0.5126452494873546,0.15849889624724062,0.6423571445932479,0.8547538914598233,0.4021111111111111,0.7494979777696071,0.3458899857204941,0.7272698347041697,0.6333333333333333,0.8181818181818182,0.0,54.0
0.5126452494873546,0.1551876379690949,0.6492963566098727,0.8597672135745338,0.3968148148148148,0.7575727578697289,0.3503290494815918,0.729544839874636,0.6666666666666666,0.8181818181818182,0.0,55.0
0.5126452494873546,0.15253863134657836,0.654509880174027,0.8630977422521385,0.38096296296296295,0.763639449048279,0.35698764512323833,0.729544839874636,0.7,0.8181818181818182,0.0,54.0
0.5126452494873546,0.14370860927152318,0.6597234037381814,0.8630977422521385,0.36507407407407405,0.7697061402268293,0.3636307195629229,0.720460728319837,0.7333333333333333,0.8181818181818182,0.0,53.0
0.5126452494873546,0.12781456953642384,0.6684004569428577,0.8697821717384191,0.34918518518518515,0.7777809203269508,0.376932389644254,0.7000015909127066,0.7666666666666667,0.8181818181818182,0.0,50.0
0.5126452494873546,0.10618101545253864,0.6718761393189605,0.8714532791099893,0.3333333333333333,0.7838476115055011,0.3858105171664493,0.686367469016975,0.8,0.8181818181818182,0.0,45.0
0.5126452494873546,0.10794701986754968,0.6753396689594826,0.868111064366849,0.3174444444444444,0.781825381112651,0.3968926553672316,0.6568242200550456,0.8333333333333334,0.8181818181818182,0.0,36.0
0.4746411483253588,0.11236203090507726,0.680553192523637,0.8697821717384191,0.3015925925925926,0.7858557004270725,0.4035512510088781,0.6499992045436467,0.8666666666666667,0.8181818181818182,0.0,43.0
0.4746411483253588,0.11434878587196469,0.680553192523637,0.8664399569952789,0.291,0.7878779308199225,0.4057707828894269,0.6454491942027141,0.9,0.8181818181818182,0.0,49.0
0.4746411483253588,0.12450331125827815,0.680553192523637,0.8597672135745338,0.2857037037037037,0.7858557004270725,0.4057707828894269,0.6409150929888476,0.9333333333333333,0.8181818181818182,0.0,48.0
